time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2015-01-17T14:23:40.970Z,37.3438333,-121.711,5.12,0.84,md,12,92,0.05447,0.03,nc,nc72382501,2015-01-21T22:38:02.495Z,"10km ESE of Alum Rock, California",earthquake
2015-01-17T14:22:31.916Z,36.7588,-115.6003,0,0.45,ml,6,294.65,0.306,0.2014,nn,nn00477697,2015-01-17T18:26:58.644Z,"70km NNE of Pahrump, Nevada",earthquake
2015-01-17T14:07:54.367Z,36.7663,-115.5721,2,1.33,ml,16,173.01,0.33,,nn,nn00477696,2015-01-17T14:09:29.378Z,"72km NNE of Pahrump, Nevada",earthquake
2015-01-17T14:05:31.024Z,36.7392,-115.5833,0,1.24,ml,15,113.72,0.314,0.148,nn,nn00477695,2015-01-17T15:39:03.872Z,"68km NNE of Pahrump, Nevada",earthquake
2015-01-17T13:55:41.332Z,39.6758,-120.413,12,0.59,ml,9,140.17,0.137,0.1484,nn,nn00477694,2015-01-17T18:18:15.396Z,"15km SSE of Portola, California",earthquake
2015-01-17T13:49:18.900Z,38.826,-122.8295,3.14,1.47,md,50,29,0.005192,0.04,nc,nc72382491,2015-01-24T02:49:03.759Z,"8km NW of The Geysers, California",earthquake
2015-01-17T13:45:37.000Z,63.1781,-150.4963,109.8,1.3,ml,,,,0.27,ak,ak11487597,2015-01-27T23:28:17.976Z,"81km WSW of Cantwell, Alaska",earthquake
2015-01-17T13:38:29.299Z,36.7415,-115.5832,5.659,2.11,ml,20,113.34,0.314,0.1281,nn,nn00477693,2015-01-17T19:27:20.787Z,"69km NNE of Pahrump, Nevada",earthquake
2015-01-17T13:35:44.000Z,17.8817,-66.8868,11,1.9,Md,5,244.8,0.09252647,0.23,pr,pr15017005,2015-01-17T17:10:57.454Z,"10km SSE of Guanica, Puerto Rico",earthquake
2015-01-17T13:33:16.449Z,36.7662,-115.5905,0,0.55,ml,11,206.99,0.316,0.1877,nn,nn00477692,2015-01-17T18:08:11.507Z,"71km NNE of Pahrump, Nevada",earthquake
2015-01-17T13:27:58.047Z,36.742,-115.5863,0,1.37,ml,9,167.14,0.312,0.1664,nn,nn00477691,2015-01-17T15:31:33.376Z,"69km NNE of Pahrump, Nevada",earthquake
2015-01-17T13:27:29.000Z,51.4094,-174.4273,8.1,2,ml,,,,0.59,ak,ak11495467,2015-01-29T18:09:13.577Z,"88km S of Atka, Alaska",earthquake
2015-01-17T13:13:58.080Z,36.1713333,-121.6115,10.5,1.26,md,25,146,0.02812,0.08,nc,nc72382486,2015-01-22T00:32:06.454Z,"36km WSW of Greenfield, California",earthquake
2015-01-17T13:11:28.230Z,36.0411,-114.8851,0,1.98,ml,9,240.15,0.221,0.2061,nn,nn00477690,2015-01-22T19:02:25.117Z,"8km E of Henderson, Nevada",earthquake
2015-01-17T12:55:50.000Z,63.0479,-151.4528,4.6,1,ml,,,,0.49,ak,ak11495466,2015-01-27T23:28:33.270Z,"106km NW of Talkeetna, Alaska",earthquake
2015-01-17T12:46:27.701Z,41.8506,-119.6737,6.5451,0.86,ml,4,224.06,0.139,0.1029,nn,nn00478399,2015-01-21T17:53:01.899Z,"67km SE of Lakeview, Oregon",earthquake
2015-01-17T12:40:55.370Z,36.0355,-117.7545,2.06,0.07,ml,11,95,0.01347,0.12,ci,ci37306192,2015-01-22T22:20:39.580Z,"18km E of Coso Junction, California",earthquake
2015-01-17T12:32:35.547Z,36.7598,-115.5956,0,0.74,ml,7,295.3,0.31,0.172,nn,nn00477720,2015-01-17T17:59:33.662Z,"70km NNE of Pahrump, Nevada",earthquake
2015-01-17T12:32:07.114Z,36.7607,-115.605,0,0.66,ml,7,294.06,0.303,0.1288,nn,nn00477717,2015-01-17T17:59:24.329Z,"70km NNE of Pahrump, Nevada",earthquake
2015-01-17T12:07:18.000Z,50.9597,-177.7718,16.1,2.3,ml,,,,0.27,ak,ak11495465,2015-01-27T23:28:32.031Z,"99km ESE of Amatignak Island, Alaska",earthquake
2015-01-17T11:58:10.080Z,38.8371667,-122.825,2.59,0.55,md,27,43,0.008312,0.02,nc,nc72382481,2015-01-21T02:23:13.203Z,"8km NW of The Geysers, California",earthquake
2015-01-17T11:46:49.000Z,61.8231,-149.6945,40.8,1.5,ml,,,,0.57,ak,ak11487554,2015-01-27T23:28:54.206Z,"19km ENE of Willow, Alaska",earthquake
2015-01-17T11:44:28.570Z,36.4945,-121.0786667,5.81,0.82,md,13,125,0.07339,0.07,nc,nc72382476,2015-01-21T02:20:33.260Z,"23km ENE of Soledad, California",earthquake
2015-01-17T11:43:01.210Z,48.4926667,-123.5793333,4.32,1.22,md,15,75,0.1791,0.22,uw,uw60948162,2015-01-17T16:41:45.790Z,"7km NW of Langford, Canada",earthquake
2015-01-17T11:42:08.660Z,30.5951,51.5066,10,4.4,mb,,76,6.998,0.88,us,usc000tgqm,2015-01-17T19:44:38.534Z,"11km SW of Yasuj, Iran",earthquake
2015-01-17T11:40:58.270Z,33.6818333,-116.7016667,18.21,1.02,ml,43,34,0.02658,0.15,ci,ci37306184,2015-01-24T00:14:12.505Z,"7km SSE of Idyllwild, California",earthquake
2015-01-17T11:35:29.310Z,-4.5381,102.7569,67.29,4.6,mb,,101,0.265,0.67,us,usc000tgqz,2015-01-17T19:37:56.334Z,"80km SW of Pagaralam, Indonesia",earthquake
2015-01-17T11:28:28.300Z,17.9071,-66.884,8,2,Md,4,230.4,0.16349338,0.07,pr,pr15017004,2015-01-17T12:31:18.084Z,"7km SSE of Guanica, Puerto Rico",earthquake
2015-01-17T11:26:27.000Z,63.0114,-150.443,103.1,1.3,ml,,,,0.23,ak,ak11495463,2015-01-27T23:28:30.691Z,"78km NNW of Talkeetna, Alaska",earthquake
2015-01-17T11:18:22.840Z,38.152,-112.6581667,6.02,0.81,md,6,118,0.272,0.13,uu,uu60098737,2015-01-20T16:51:38.620Z,"13km S of Beaver, Utah",earthquake
2015-01-17T11:06:40.000Z,63.3684,-149.9518,12,0.7,ml,,,,0.39,ak,ak11495462,2015-01-27T23:28:29.248Z,"50km W of Cantwell, Alaska",earthquake
2015-01-17T11:04:20.800Z,17.9206,-66.8825,15,2.7,Md,13,194.4,0.05389892,0.15,pr,pr15017003,2015-01-17T19:07:00.078Z,"6km SSE of Guanica, Puerto Rico",earthquake
2015-01-17T11:02:26.977Z,39.5317,-120.6302,6.3051,0.1,ml,6,262.22,0.278,0.1719,nn,nn00477710,2015-01-17T16:17:32.660Z,"17km E of Downieville, California",earthquake
2015-01-17T10:21:43.000Z,60.9475,-151.0748,20.1,1.3,ml,,,,0.54,ak,ak11487552,2015-01-27T23:28:57.097Z,"30km NNE of Nikiski, Alaska",earthquake
2015-01-17T10:21:25.000Z,50.1542,-179.7749,29.4,3.1,ml,,,,0.82,ak,ak11495460,2015-01-27T23:29:13.059Z,"131km SSW of Amatignak Island, Alaska",earthquake
2015-01-17T10:12:43.000Z,61.9713,-150.1701,42.3,1.7,ml,,,,0.44,ak,ak11487550,2015-01-27T23:28:56.404Z,"25km NNW of Willow, Alaska",earthquake
2015-01-17T10:10:22.500Z,-17.904,167.5742,16.67,4.8,mb,,103,2.468,0.78,us,usc000tgqe,2015-01-17T18:13:02.394Z,"81km WSW of Port-Vila, Vanuatu",earthquake
2015-01-17T10:00:56.820Z,40.2225,-121.093,8.19,2.26,md,37,84,0.01352,0.12,nc,nc72382471,2015-01-21T06:25:05.362Z,"11km SW of Westwood, California",earthquake
2015-01-17T09:47:41.650Z,33.6341667,-116.7106667,15.29,0.5,ml,22,47,0.04632,0.16,ci,ci37306176,2015-01-24T00:11:27.488Z,"9km NNW of Anza, California",earthquake
2015-01-17T09:36:46.140Z,51.3694,-175.4011,31.83,4.3,mb,,189,0.833,1.26,us,usc000tgq5,2015-01-27T23:28:48.086Z,"103km ESE of Adak, Alaska",earthquake
2015-01-17T09:36:08.060Z,33.5291667,-116.307,12.47,0.59,ml,24,198,0.09932,0.16,ci,ci37306168,2015-01-23T23:55:37.360Z,"15km S of La Quinta, California",earthquake
2015-01-17T09:30:24.000Z,51.5796,-178.1067,18.8,2.4,ml,,,,0.75,ak,ak11487527,2015-01-27T23:28:17.268Z,"33km S of Tanaga Volcano, Alaska",earthquake
2015-01-17T09:27:25.740Z,47.7346667,-120.3211667,1.02,1.21,md,9,86,0.1308,0.12,uw,uw60948157,2015-01-17T16:45:26.090Z,"10km NW of Entiat, Washington",earthquake
2015-01-17T09:24:40.000Z,63.5487,-147.3784,68.5,3,ml,,,,0.56,ak,ak11487521,2015-01-27T23:28:02.472Z,"80km ENE of Cantwell, Alaska",earthquake
2015-01-17T09:21:19.000Z,54.1223,-165.3295,74.2,2.1,ml,,,,0.33,ak,ak11487520,2015-01-27T23:28:16.087Z,"29km E of Akutan, Alaska",earthquake
2015-01-17T09:17:44.010Z,36.0311667,-117.8081667,0.05,0.21,ml,5,156,0.03528,0.11,ci,ci37306160,2015-01-22T22:35:59.696Z,"13km E of Coso Junction, California",earthquake
2015-01-17T09:07:51.540Z,-24.0874,-67.011,173.58,4.6,mb,,55,2.281,1.24,us,usc000tgq2,2015-01-17T17:10:25.122Z,"71km WNW of San Antonio de los Cobres, Argentina",earthquake
2015-01-17T08:50:09.270Z,33.6103333,-116.713,16.87,0.54,ml,22,82,0.04577,0.09,ci,ci37306152,2015-01-23T23:51:32.324Z,"7km NNW of Anza, California",earthquake
2015-01-17T08:47:04.100Z,33.6046667,-116.7096667,16.76,0.53,ml,19,81,0.04257,0.11,ci,ci37306144,2015-01-22T22:23:39.596Z,"6km NNW of Anza, California",earthquake
2015-01-17T08:43:39.420Z,33.2263333,-116.744,8.91,0.54,ml,20,82,0.01567,0.11,ci,ci37306136,2015-01-23T23:43:02.254Z,"21km NW of Julian, California",earthquake
2015-01-17T08:41:56.400Z,19.3405,-155.4943,9.2,1.8,Md,,36,0.04491576,0.12,hv,hv60835026,2015-01-20T23:51:46.206Z,"15km N of Pahala, Hawaii",earthquake
2015-01-17T08:29:36.020Z,-16.1331,-173.8273,94.9,4.6,mb,,67,7.934,0.8,us,usc000tgpz,2015-02-08T14:32:50.219Z,"21km SSW of Hihifo, Tonga",earthquake
2015-01-17T08:27:16.770Z,38.7993333,-122.8136667,3.76,0.55,md,27,129,0.01376,0.03,nc,nc72382461,2015-01-21T02:18:37.398Z,"5km WNW of The Geysers, California",earthquake
2015-01-17T08:21:49.551Z,39.8557,-120.633,0,0.28,ml,6,166.6,0.185,0.1075,nn,nn00477709,2015-01-17T16:10:56.622Z,"14km WNW of Portola, California",earthquake
2015-01-17T08:18:42.691Z,41.8751,-119.626,9.3357,0.7,ml,5,220.96,0.148,0.1464,nn,nn00477708,2015-01-17T16:10:43.848Z,"69km ESE of Lakeview, Oregon",earthquake
2015-01-17T08:15:20.000Z,63.2387,-150.7171,127.2,1.9,ml,,,,0.48,ak,ak11487516,2015-01-27T23:27:42.501Z,"90km W of Cantwell, Alaska",earthquake
2015-01-17T08:04:51.000Z,61.8799,-148.6455,31.7,1.3,ml,,,,0.47,ak,ak11487513,2015-01-27T23:28:15.216Z,"14km NE of Sutton-Alpine, Alaska",earthquake
2015-01-17T07:56:18.520Z,-23.0271,-112.1349,10,4.8,mb,,94,4.806,0.54,us,usc000tgps,2015-02-08T14:42:45.242Z,Easter Island region,earthquake
2015-01-17T07:47:57.394Z,40.853,-117.2764,0.7699,2.41,ml,6,109.92,0.721,0.3664,nn,nn00477664,2015-01-20T16:44:09.762Z,"37km NW of Battle Mountain, Nevada",earthquake
2015-01-17T07:44:19.770Z,34.3543333,-116.8838333,1.1,1.31,ml,50,65,0.09676,0.21,ci,ci37306128,2015-01-23T23:37:22.460Z,"11km NNW of Big Bear City, California",earthquake
2015-01-17T07:41:47.000Z,62.1162,-149.4449,4,2.8,ml,,,,0.59,ak,ak11487492,2015-01-27T23:28:20.252Z,"21km ESE of Y, Alaska",earthquake
2015-01-17T07:31:30.000Z,61.6261,-147.7174,13.9,2.2,ml,,,,1.02,ak,ak11487490,2015-01-17T08:05:13.547Z,"62km ESE of Sutton-Alpine, Alaska",earthquake
2015-01-17T07:27:00.000Z,63.2265,-150.4637,112.9,1.4,ml,,,,0.33,ak,ak11487487,2015-01-27T23:28:14.448Z,"78km WSW of Cantwell, Alaska",earthquake
2015-01-17T07:22:28.000Z,54.0056,-164.8817,72,3.2,ml,,,,0.28,ak,ak11487482,2015-01-27T23:28:13.176Z,"60km ESE of Akutan, Alaska",earthquake
2015-01-17T07:21:29.000Z,63.8652,-149.6353,131.2,1.4,ml,,,,0.4,ak,ak11487480,2015-01-27T23:27:44.433Z,"32km W of Healy, Alaska",earthquake
2015-01-17T07:01:15.263Z,36.7085,-115.7703,3.5807,0,ml,3,332.08,0.161,0.0454,nn,nn00477704,2015-01-17T15:10:21.123Z,"58km NNE of Pahrump, Nevada",earthquake
2015-01-17T06:58:55.320Z,33.2448333,-116.7605,11.16,0.35,ml,15,84,0.008949,0.13,ci,ci37306120,2015-01-23T23:26:57.111Z,"24km NW of Julian, California",earthquake
2015-01-17T06:49:31.080Z,37.4758333,-118.8465,5.25,0.44,md,10,153,0.1148,0.08,nc,nc72382451,2015-01-20T18:38:02.931Z,"22km SSE of Mammoth Lakes, California",earthquake
2015-01-17T06:48:00.600Z,38.8081667,-122.8208333,2.57,1.25,md,45,47,0.006557,0.06,nc,nc72382446,2015-01-24T10:44:05.863Z,"6km WNW of The Geysers, California",earthquake
2015-01-17T06:45:33.000Z,61.595,-150.8733,61.2,2.9,ml,,,,0.65,ak,ak11487472,2015-01-27T23:27:46.059Z,"47km WSW of Willow, Alaska",earthquake
2015-01-17T06:42:12.000Z,62.1103,-149.4074,15,1.4,ml,,,,0.61,ak,ak11487470,2015-01-27T23:27:45.076Z,"23km ESE of Y, Alaska",earthquake
2015-01-17T06:41:25.027Z,36.7538,-115.5992,0,0.74,ml,7,295.4,0.306,0.1375,nn,nn00477648,2015-01-17T15:10:16.976Z,"69km NNE of Pahrump, Nevada",earthquake
2015-01-17T06:39:23.240Z,46.4788333,-122.3953333,17.39,0.74,md,9,227,0.1774,0.12,uw,uw60948152,2015-01-18T15:56:36.728Z,"12km SW of Morton, Washington",earthquake
2015-01-17T06:36:12.930Z,36.7803,-115.6013,7,0.83,ml,12,287.19,0.285,,nn,nn00477646,2015-01-17T06:37:58.902Z,"72km NNE of Pahrump, Nevada",earthquake
2015-01-17T06:34:56.100Z,18.3111,-67.0091,24,1.9,Md,3,226.8,0.1527136,0.05,pr,pr15017002,2015-01-17T11:05:53.912Z,"3km SW of San Sebastian, Puerto Rico",earthquake
2015-01-17T06:33:41.600Z,36.5875,-98.1909,5,3.4,mb_lg,,95,0.186,0.57,us,usc000tgpe,2015-01-17T19:46:25.992Z,"8km ENE of Helena, Oklahoma",earthquake
2015-01-17T06:31:35.000Z,61.1452,-146.9549,0,1.9,ml,,,,0.51,ak,ak11487468,2015-01-27T23:27:47.333Z,"32km W of Valdez, Alaska",earthquake
2015-01-17T06:21:44.930Z,36.0355,-117.5823333,5.41,0.65,ml,9,96,0.07889,0.12,ci,ci37306112,2015-01-22T22:33:59.682Z,"31km ENE of Little Lake, California",earthquake
2015-01-17T06:20:58.400Z,33.8746667,-116.1906667,9.85,0.93,ml,16,75,0.05265,0.1,ci,ci37306104,2015-01-23T23:24:32.075Z,"17km N of Indio, California",earthquake
2015-01-17T06:01:33.000Z,61.8354,-151.2656,64.8,1.3,ml,,,,0.37,ak,ak11495445,2015-01-27T23:28:27.257Z,"65km W of Willow, Alaska",earthquake
2015-01-17T05:54:45.000Z,65.1453,-149.0275,12.5,0.9,ml,,,,0.57,ak,ak11487456,2015-01-29T18:09:03.554Z,"58km NW of Ester, Alaska",earthquake
2015-01-17T05:53:15.978Z,41.8575,-119.6351,7.6878,1.2,ml,5,223.63,0.154,0.148,nn,nn00477640,2015-01-17T08:49:33.352Z,"69km ESE of Lakeview, Oregon",earthquake
2015-01-17T05:51:38.000Z,38.816,-122.8198333,3.04,0.66,md,27,72,0.0102,0.03,nc,nc72382441,2015-01-21T02:15:01.832Z,"6km NW of The Geysers, California",earthquake
2015-01-17T05:46:33.163Z,36.7429,-115.5836,0.3703,1.45,ml,18,113.13,0.314,0.1556,nn,nn00477639,2015-01-17T15:05:35.461Z,"69km NNE of Pahrump, Nevada",earthquake
2015-01-17T05:37:39.410Z,34.1033333,-116.9201667,7.17,0.8,ml,19,48,0.01629,0.16,ci,ci37306096,2015-01-23T23:19:02.049Z,"14km NE of Yucaipa, California",earthquake
2015-01-17T05:18:48.110Z,33.3298333,-116.1931667,10.85,1.37,ml,40,44,0.146,0.2,ci,ci37306088,2015-01-23T23:03:29.540Z,"18km SSW of Oasis, California",earthquake
2015-01-17T05:09:20.800Z,13.9211,120.6664,141.9,5.3,mb,,59,8.946,1.05,us,usc000tgpb,2015-01-17T06:19:32.697Z,"2km SSE of Bungahan, Philippines",earthquake
2015-01-17T04:37:46.900Z,30.442,50.742,15.3,4.1,mb,,,,1.16,us,usc000tgp6,2015-02-05T02:51:11.839Z,"10km NNW of Do Gonbadan, Iran",earthquake
2015-01-17T04:33:25.000Z,65.1193,-149.0758,3.9,1,ml,,,,0.88,ak,ak11487438,2015-01-29T18:09:05.680Z,"58km WNW of Ester, Alaska",earthquake
2015-01-17T04:18:13.000Z,19.304,-155.209,7.9,1.6,Md,,111.6,0.02694946,0.1,hv,hv60834911,2015-01-21T18:31:21.279Z,"14km SSE of Volcano, Hawaii",earthquake
2015-01-17T03:58:03.400Z,-20.1296,-177.6742,416.69,4.4,mb,,53,4.688,0.62,us,usc000tgp0,2015-02-05T01:18:09.973Z,"121km ENE of Ndoi Island, Fiji",earthquake
2015-01-17T03:54:48.300Z,18.1212,-66.6692,19,2.7,Md,15,82.8,0.09701805,0.28,pr,pr15017001,2015-02-05T01:11:32.891Z,"8km NNE of Tallaboa Alta, Puerto Rico",earthquake
2015-01-17T03:49:27.000Z,60.3974,-138.5969,8.1,1.6,ml,,,,0.47,ak,ak11495442,2015-01-27T23:28:26.521Z,"71km WSW of Haines Junction, Canada",earthquake
2015-01-17T03:46:12.390Z,39.4025,-120.1768333,11.26,1.53,md,13,121,0.09446,0.07,nc,nc72382436,2015-01-21T03:17:03.051Z,"8km N of Truckee, California",earthquake
2015-01-17T03:45:32.000Z,63.5157,-152.2806,1.2,1.3,ml,,,,0.7,ak,ak11487428,2015-01-27T23:27:48.085Z,"166km W of Cantwell, Alaska",earthquake
2015-01-17T03:39:36.170Z,37.4813333,-118.7821667,7.28,1.44,md,32,106,0.04854,0.04,nc,nc72382431,2015-01-17T10:04:06.172Z,"25km SE of Mammoth Lakes, California",earthquake
2015-01-17T03:38:43.000Z,60.7842,-151.6376,81.8,1.8,ml,,,,0.37,ak,ak11487427,2015-01-27T23:27:50.311Z,"21km WNW of Nikiski, Alaska",earthquake
2015-01-17T03:37:47.330Z,33.5991667,-116.821,9.9,0.63,ml,13,146,0.03802,0.08,ci,ci37306080,2015-01-22T21:52:29.374Z,"14km WNW of Anza, California",earthquake
2015-01-17T03:34:35.110Z,-1.4686,122.4799,193.45,4,mb,,108,0.514,1.41,us,usb000timh,2015-02-05T01:08:49.846Z,"66km SSW of Luwuk, Indonesia",earthquake
2015-01-17T03:30:49.630Z,37.1913333,-121.6906667,4.95,0.68,md,10,94,0.051,0.12,nc,nc72382426,2015-01-21T23:36:08.271Z,"7km NNW of Morgan Hill, California",earthquake
2015-01-17T03:24:33.200Z,20.0092,-155.3797,10.3,2.1,Ml,,205.2,0.12576414,0.22,hv,hv60834891,2015-01-20T22:24:55.776Z,"12km SE of Honoka'a, Hawaii",earthquake
2015-01-17T03:03:25.974Z,39.7865,-119.3455,6.7995,0.12,ml,3,268.66,0.082,0.1086,nn,nn00478397,2015-01-21T17:46:22.591Z,"21km NNW of Fernley, Nevada",earthquake
2015-01-17T03:01:01.700Z,32.9676667,-116.284,10.83,0.71,ml,11,87,0.1386,0.14,ci,ci37306072,2015-01-23T22:49:21.836Z,"28km NE of Pine Valley, California",earthquake
2015-01-17T02:56:27.400Z,17.933,-67.0867,7,1.9,Md,6,266.4,0.05389892,0.18,pr,pr15017000,2015-01-17T03:11:42.787Z,"6km SW of La Parguera, Puerto Rico",earthquake
2015-01-17T02:45:56.347Z,41.8618,-119.6518,7.1971,1.15,ml,5,222.59,0.141,0.1153,nn,nn00477623,2015-01-17T04:20:59.608Z,"67km ESE of Lakeview, Oregon",earthquake
2015-01-17T02:26:28.766Z,36.7539,-115.576,0,1.72,ml,15,93.87,0.323,0.1877,nn,nn00477615,2015-01-17T03:21:17.971Z,"70km NNE of Pahrump, Nevada",earthquake
2015-01-17T02:25:40.100Z,36.5791667,-121.177,6.23,1.93,md,53,35,0.01136,0.08,nc,nc72382416,2015-01-17T09:09:06.482Z,"21km NE of Soledad, California",earthquake
2015-01-17T02:22:56.763Z,41.8941,-119.6817,2.1567,0.59,ml,4,216.46,0.103,0.0573,nn,nn00477660,2015-01-17T08:49:58.891Z,"63km ESE of Lakeview, Oregon",earthquake
2015-01-17T02:05:17.000Z,58.8129,-148.5092,8.9,2.7,ml,,,,0.52,ak,ak11487418,2015-02-05T00:58:01.287Z,"142km WSW of Middleton Island, Alaska",earthquake
2015-01-17T01:59:42.500Z,35.047,26.686,0,4.1,mb,,,,1.59,us,usc000tgnu,2015-02-05T00:51:10.082Z,"43km ESE of Palaikastron, Greece",earthquake
2015-01-17T01:46:38.000Z,63.065,-151.5239,15.3,1.1,ml,,,,0.6,ak,ak11495438,2015-01-27T23:28:25.841Z,"109km NW of Talkeetna, Alaska",earthquake
2015-01-17T01:35:17.000Z,64.1647,-150.0298,1.2,1.1,ml,,,,0.71,ak,ak11487416,2015-01-27T23:27:51.884Z,"62km NW of Healy, Alaska",earthquake
2015-01-17T01:29:38.620Z,36.5648333,-118.02,10.55,1.64,ml,11,183,0.1338,0.13,ci,ci37306064,2015-01-22T22:32:29.668Z,"5km ESE of Lone Pine, California",earthquake
2015-01-17T01:29:18.365Z,38.4799,-118.459,7.3753,1.78,ml,19,119.57,0.106,0.1072,nn,nn00477610,2015-01-17T02:17:43.961Z,"15km ESE of Hawthorne, Nevada",earthquake
2015-01-17T01:16:45.000Z,63.4889,-151.2475,8,0.8,Ml,,,,0.66,ak,ak11495436,2015-01-27T23:29:18.233Z,"115km W of Cantwell, Alaska",earthquake
2015-01-17T01:06:54.480Z,34.1206667,-117.4286667,9.93,0.94,ml,19,95,0.1049,0.14,ci,ci37306056,2015-01-23T22:30:16.710Z,"4km NE of Fontana, California",earthquake
2015-01-17T01:04:17.100Z,36.93,-98.0313,5,3.2,ml,,110,,0.44,us,usc000tgns,2015-02-04T05:53:34.751Z,"24km S of Anthony, Kansas",earthquake
2015-01-17T00:42:34.970Z,39.8848,30.3955,5.5,4.3,mb,,,,0.93,us,usc000tgnq,2015-02-06T05:40:43.918Z,"16km NW of Eskisehir, Turkey",earthquake
2015-01-17T00:40:40.000Z,51.1993,178.9232,20,2.3,ml,,,,0.31,ak,ak11495435,2015-01-29T18:09:14.271Z,"88km SSE of Little Sitkin Island, Alaska",earthquake
2015-01-17T00:27:48.740Z,37.5503333,-118.7938333,3.97,1.29,md,31,86,0.04854,0.06,nc,nc72382396,2015-01-19T19:20:34.506Z,"19km SE of Mammoth Lakes, California",earthquake
2015-01-17T00:08:16.000Z,64.986,-147.3542,0,1.6,ml,,,,0.37,ak,ak11487411,2015-01-27T23:27:50.880Z,"22km NNE of Badger, Alaska",earthquake
2015-01-17T00:02:51.110Z,9.706,123.8793,85.3,4.4,mb,,108,3.112,0.7,us,usb000tim9,2015-02-06T04:03:46.229Z,"1km ENE of La Paz, Philippines",earthquake
2015-01-17T00:02:35.000Z,61.0251,-146.5758,16,1.5,ml,,,,0.69,ak,ak11487409,2015-01-29T18:09:05.127Z,"17km SW of Valdez, Alaska",earthquake
2015-01-16T23:57:11.970Z,38.8425,-122.8265,2.77,0.96,md,9,112,0.04148,0.03,nc,nc72382391,2015-01-17T06:05:01.807Z,"9km WNW of Cobb, California",earthquake
2015-01-16T23:55:52.950Z,-7.4737,128.451,134.02,4.3,mb,,75,4.717,0.86,us,usc000tgnh,2015-02-03T02:04:47.330Z,"Kepulauan Barat Daya, Indonesia",earthquake
2015-01-16T23:49:26.820Z,38.786,-122.7438333,1.8,0.44,md,6,79,0.02437,0.01,nc,nc72382381,2015-01-17T07:14:01.810Z,"1km NE of The Geysers, California",earthquake
2015-01-16T23:48:55.390Z,38.788,-122.7471667,0.67,0.72,md,26,51,0.009445,0.03,nc,nc72382386,2015-01-21T01:52:22.070Z,"1km NE of The Geysers, California",earthquake
2015-01-16T23:44:27.260Z,36.0371667,-117.5765,7.79,0.15,ml,7,112,0.07388,0.14,ci,ci37233997,2015-01-22T21:44:10.295Z,"32km ENE of Little Lake, California",earthquake
2015-01-16T23:44:19.470Z,36.0341667,-117.582,6.85,0.36,ml,8,95,0.07902,0.12,ci,ci37306048,2015-01-22T21:42:49.286Z,"31km ENE of Little Lake, California",earthquake
2015-01-16T23:38:24.560Z,33.4718333,-116.4173333,15.7,0.67,ml,19,169,0.0519,0.12,ci,ci37306040,2015-01-23T22:27:36.648Z,"24km SSW of La Quinta, California",earthquake
2015-01-16T23:17:21.000Z,63.4789,-151.1243,6,2.8,ml,,,,0.7,ak,ak11487400,2015-02-06T05:10:34.193Z,"108km W of Cantwell, Alaska",earthquake
2015-01-16T22:57:52.420Z,-9.5877,117.7646,65.45,4.1,mb,,87,3.737,0.97,us,usc000tj6b,2015-02-08T06:11:34.669Z,"86km S of Pisangkemeng, Indonesia",earthquake
2015-01-16T22:53:22.000Z,62.9144,-151.2108,107.9,2.7,ml,,,,0.55,ak,ak11487394,2015-02-06T05:01:16.318Z,"86km NW of Talkeetna, Alaska",earthquake
2015-01-16T22:52:59.790Z,37.8928333,-119.0913333,28.71,1.73,md,25,75,0.1741,0.2,nc,nc72382376,2015-01-21T19:32:02.626Z,"29km NNW of Mammoth Lakes, California",earthquake
2015-01-16T22:45:48.900Z,44.4516,-114.1325,11.6,2.3,mc,23,53.99999568,0.1518153,0.23,mb,mb15591922,2015-01-27T23:53:57.859Z,"9km SE of Challis, Idaho",earthquake
2015-01-16T22:34:03.730Z,37.4468333,-118.7078333,14.36,0.81,md,23,131,0.04222,0.04,nc,nc72382371,2015-01-17T01:49:41.880Z,"24km WNW of West Bishop, California",earthquake
2015-01-16T22:29:34.000Z,36.6032,-97.6125,5.645,3.4,ml,,64,,0.63,us,usc000tgmg,2015-02-03T01:58:10.499Z,"25km SSE of Medford, Oklahoma",earthquake
2015-01-16T22:15:12.200Z,-29.8456,-177.2411,51.5,4.2,mb,,253,0.847,1.23,us,usc000tj68,2015-02-08T04:22:16.296Z,"90km SE of Raoul Island, New Zealand",earthquake
2015-01-16T22:00:39.660Z,-38.0955,-93.7032,10,4.7,mb,,40,12.854,0.65,us,usc000tgma,2015-02-03T01:38:26.007Z,West Chile Rise,earthquake
2015-01-16T21:56:59.970Z,12.8762,123.5864,90.89,4.2,mb,,122,2.851,1.23,us,usc000tj67,2015-02-08T04:09:31.801Z,"3km SSW of Donsol, Philippines",earthquake
2015-01-16T21:50:44.600Z,35.7089,-97.1161,6.199,2.7,ml,,81,,0.4,us,usc000tgmf,2015-02-03T01:47:48.366Z,"8km NE of Luther, Oklahoma",earthquake
2015-01-16T21:47:00.540Z,44.7656667,-111.1508333,11.56,1.06,ml,11,60,0.036,0.11,uu,uu60098717,2015-01-16T22:44:09.490Z,"12km NNW of West Yellowstone, Montana",earthquake
2015-01-16T21:44:16.440Z,33.5758333,-116.6078333,15.18,1.02,ml,30,46,,0.24,ci,ci37306024,2015-01-16T21:48:14.690Z,"6km ENE of Anza, California",earthquake
